 ,Label,Area,Circ.,AR,Round,Solidity
411,sample3_thresholded.tif,177.873,0.879,1.444,0.693,0.946
412,sample3_thresholded.tif,450.385,0.831,1.362,0.734,0.935
413,sample3_thresholded.tif,160.550,0.890,1.398,0.715,0.945
414,sample3_thresholded.tif,192.238,0.813,1.605,0.623,0.945
415,sample3_thresholded.tif,189.703,0.690,2.164,0.462,0.890
416,sample3_thresholded.tif,210.405,0.856,1.414,0.707,0.942
417,sample3_thresholded.tif,163.930,0.810,1.819,0.550,0.946
418,sample3_thresholded.tif,103.513,0.779,1.072,0.933,0.899
419,sample3_thresholded.tif,206.603,0.859,1.220,0.820,0.924
420,sample3_thresholded.tif,180.830,0.915,1.211,0.825,0.946
421,sample3_thresholded.tif,179.985,0.842,1.585,0.631,0.926
422,sample3_thresholded.tif,253.923,0.828,1.331,0.751,0.924
423,sample3_thresholded.tif,197.730,0.856,1.516,0.660,0.939
424,sample3_thresholded.tif,171.113,0.845,1.710,0.585,0.946
425,sample3_thresholded.tif,216.743,0.865,1.377,0.726,0.938
426,sample3_thresholded.tif,322.790,0.820,1.547,0.646,0.938
427,sample3_thresholded.tif,170.268,0.873,1.403,0.713,0.940
428,sample3_thresholded.tif,380.673,0.855,1.371,0.729,0.950
429,sample3_thresholded.tif,76.895,0.826,1.861,0.537,0.938
430,sample3_thresholded.tif,64.220,0.949,1.163,0.860,0.927
431,sample3_thresholded.tif,19.013,0.374,2.254,0.444,0.638
432,sample3_thresholded.tif,203.645,0.739,1.599,0.625,0.922
433,sample3_thresholded.tif,232.375,0.817,1.402,0.713,0.929
434,sample3_thresholded.tif,158.015,0.882,1.390,0.719,0.940
435,sample3_thresholded.tif,130.975,0.861,1.294,0.773,0.935
436,sample3_thresholded.tif,196.463,0.798,1.745,0.573,0.948
437,sample3_thresholded.tif,189.703,0.855,1.348,0.742,0.929
438,sample3_thresholded.tif,156.325,0.719,1.689,0.592,0.886
439,sample3_thresholded.tif,198.575,0.902,1.329,0.753,0.940
440,sample3_thresholded.tif,87.458,0.856,1.420,0.704,0.920
441,sample3_thresholded.tif,172.803,0.820,1.827,0.547,0.931
442,sample3_thresholded.tif,185.478,0.865,1.333,0.750,0.935
443,sample3_thresholded.tif,183.788,0.784,1.578,0.634,0.917
444,sample3_thresholded.tif,210.405,0.765,1.619,0.618,0.925
445,sample3_thresholded.tif,179.985,0.884,1.316,0.760,0.939
446,sample3_thresholded.tif,128.018,0.781,1.534,0.652,0.906
447,sample3_thresholded.tif,365.885,0.539,3.024,0.331,0.872
448,sample3_thresholded.tif,209.138,0.793,1.688,0.592,0.926
449,sample3_thresholded.tif,16.478,0.902,1.232,0.812,0.897
450,sample3_thresholded.tif,197.308,0.817,1.621,0.617,0.952
451,sample3_thresholded.tif,306.313,0.845,1.533,0.652,0.955
452,sample3_thresholded.tif,143.650,0.690,2.291,0.436,0.905
453,sample3_thresholded.tif,149.988,0.769,1.827,0.547,0.922
454,sample3_thresholded.tif,28.730,0.891,1.331,0.751,0.901
455,sample3_thresholded.tif,161.818,0.850,1.599,0.626,0.938
456,sample3_thresholded.tif,29.575,0.968,1.146,0.872,0.940
457,sample3_thresholded.tif,350.253,0.874,1.380,0.725,0.952
458,sample3_thresholded.tif,168.578,0.845,1.483,0.675,0.941
459,sample3_thresholded.tif,166.888,0.871,1.486,0.673,0.934
460,sample3_thresholded.tif,178.295,0.781,1.837,0.544,0.931
461,sample3_thresholded.tif,182.943,0.848,1.258,0.795,0.934
462,sample3_thresholded.tif,147.030,0.789,1.599,0.625,0.907
463,sample3_thresholded.tif,176.605,0.867,1.474,0.679,0.944
464,sample3_thresholded.tif,227.305,0.799,1.849,0.541,0.934
465,sample3_thresholded.tif,171.958,0.884,1.439,0.695,0.944
466,sample3_thresholded.tif,148.720,0.849,1.344,0.744,0.918
467,sample3_thresholded.tif,321.523,0.867,1.248,0.802,0.948
468,sample3_thresholded.tif,165.198,0.760,1.843,0.543,0.928
469,sample3_thresholded.tif,324.058,0.805,1.456,0.687,0.931
470,sample3_thresholded.tif,168.578,0.891,1.487,0.672,0.950
471,sample3_thresholded.tif,185.055,0.805,1.492,0.670,0.940
472,sample3_thresholded.tif,302.088,0.835,1.498,0.668,0.945
473,sample3_thresholded.tif,183.365,0.724,1.987,0.503,0.912
474,sample3_thresholded.tif,143.650,0.850,1.423,0.703,0.915
475,sample3_thresholded.tif,170.268,0.886,1.434,0.698,0.946
476,sample3_thresholded.tif,158.015,0.852,1.325,0.755,0.949
477,sample3_thresholded.tif,185.055,0.777,1.576,0.634,0.926
478,sample3_thresholded.tif,248.008,0.865,1.371,0.729,0.946
479,sample3_thresholded.tif,157.170,0.836,1.113,0.898,0.916
480,sample3_thresholded.tif,146.608,0.800,1.672,0.598,0.920
481,sample3_thresholded.tif,163.085,0.868,1.450,0.689,0.943
482,sample3_thresholded.tif,19.435,0.781,2.010,0.497,0.844
483,sample3_thresholded.tif,162.663,0.806,1.572,0.636,0.923
484,sample3_thresholded.tif,168.155,0.838,1.481,0.675,0.929
485,sample3_thresholded.tif,212.518,0.815,1.485,0.673,0.928
486,sample3_thresholded.tif,293.638,0.819,1.806,0.554,0.955
487,sample3_thresholded.tif,171.113,0.847,1.623,0.616,0.931
488,sample3_thresholded.tif,183.365,0.850,1.509,0.663,0.934
489,sample3_thresholded.tif,271.668,0.749,1.447,0.691,0.888
490,sample3_thresholded.tif,179.140,0.822,1.265,0.790,0.932
491,sample3_thresholded.tif,52.390,0.766,1.714,0.583,0.867
492,sample3_thresholded.tif,272.090,0.651,1.438,0.695,0.850
493,sample3_thresholded.tif,174.915,0.893,1.204,0.830,0.940
494,sample3_thresholded.tif,197.730,0.858,1.331,0.751,0.952
495,sample3_thresholded.tif,176.605,0.800,1.243,0.805,0.912
496,sample3_thresholded.tif,283.075,0.871,1.335,0.749,0.944
497,sample3_thresholded.tif,433.485,0.828,1.504,0.665,0.953
498,sample3_thresholded.tif,187.590,0.826,1.321,0.757,0.924
499,sample3_thresholded.tif,201.955,0.808,1.707,0.586,0.925
500,sample3_thresholded.tif,152.523,0.900,1.390,0.720,0.940
501,sample3_thresholded.tif,136.890,0.861,1.579,0.633,0.942
502,sample3_thresholded.tif,176.183,0.870,1.510,0.662,0.948
503,sample3_thresholded.tif,59.995,0.877,1.290,0.775,0.902
504,sample3_thresholded.tif,184.210,0.835,1.435,0.697,0.944
505,sample3_thresholded.tif,385.320,0.760,1.558,0.642,0.946
506,sample3_thresholded.tif,207.870,0.851,1.497,0.668,0.943
507,sample3_thresholded.tif,194.773,0.841,1.290,0.775,0.940
508,sample3_thresholded.tif,164.353,0.730,2.048,0.488,0.925
509,sample3_thresholded.tif,190.970,0.826,1.494,0.669,0.934
510,sample3_thresholded.tif,149.988,0.853,1.280,0.781,0.933
511,sample3_thresholded.tif,194.350,0.876,1.286,0.777,0.934
512,sample3_thresholded.tif,191.815,0.745,2.080,0.481,0.931
513,sample3_thresholded.tif,184.633,0.869,1.256,0.796,0.934
514,sample3_thresholded.tif,183.788,0.840,1.549,0.646,0.936
515,sample3_thresholded.tif,40.560,0.986,1.115,0.897,0.950
516,sample3_thresholded.tif,182.943,0.866,1.447,0.691,0.942
517,sample3_thresholded.tif,177.873,0.825,1.414,0.707,0.929
518,sample3_thresholded.tif,70.135,0.984,1.043,0.958,0.949
519,sample3_thresholded.tif,43.518,0.935,1.030,0.971,0.907
520,sample3_thresholded.tif,164.353,0.819,1.610,0.621,0.930
521,sample3_thresholded.tif,369.688,0.824,1.276,0.783,0.943
522,sample3_thresholded.tif,193.505,0.911,1.193,0.838,0.943
523,sample3_thresholded.tif,193.505,0.859,1.591,0.629,0.945
524,sample3_thresholded.tif,158.860,0.892,1.240,0.806,0.939
525,sample3_thresholded.tif,195.618,0.742,1.920,0.521,0.922
526,sample3_thresholded.tif,32.533,0.923,1.342,0.745,0.906
527,sample3_thresholded.tif,365.040,0.731,1.481,0.675,0.888
528,sample3_thresholded.tif,67.178,0.828,1.558,0.642,0.898
529,sample3_thresholded.tif,156.748,0.861,1.456,0.687,0.940
530,sample3_thresholded.tif,194.350,0.841,1.588,0.630,0.935
531,sample3_thresholded.tif,271.245,0.517,2.707,0.369,0.844
532,sample3_thresholded.tif,201.533,0.820,1.653,0.605,0.940
533,sample3_thresholded.tif,223.925,0.776,1.851,0.540,0.937
534,sample3_thresholded.tif,220.545,0.873,1.391,0.719,0.949
535,sample3_thresholded.tif,139.003,0.874,1.320,0.758,0.935
536,sample3_thresholded.tif,193.928,0.879,1.464,0.683,0.949
537,sample3_thresholded.tif,144.495,0.887,1.228,0.815,0.931
538,sample3_thresholded.tif,488.410,0.566,1.513,0.661,0.828
539,sample3_thresholded.tif,211.673,0.792,1.465,0.683,0.935
540,sample3_thresholded.tif,193.928,0.837,1.500,0.667,0.951
541,sample3_thresholded.tif,93.795,0.590,2.474,0.404,0.867
542,sample3_thresholded.tif,182.943,0.872,1.450,0.690,0.941
543,sample3_thresholded.tif,187.590,0.921,1.287,0.777,0.952
544,sample3_thresholded.tif,219.700,0.831,1.579,0.633,0.938
545,sample3_thresholded.tif,368.843,0.671,2.223,0.450,0.899
546,sample3_thresholded.tif,180.408,0.820,1.515,0.660,0.922
547,sample3_thresholded.tif,166.888,0.857,1.462,0.684,0.937
548,sample3_thresholded.tif,178.295,0.727,1.795,0.557,0.910
549,sample3_thresholded.tif,239.135,0.710,2.048,0.488,0.910
550,sample3_thresholded.tif,186.323,0.864,1.475,0.678,0.936
551,sample3_thresholded.tif,170.268,0.841,1.657,0.603,0.939
552,sample3_thresholded.tif,161.818,0.897,1.357,0.737,0.941
553,sample3_thresholded.tif,302.933,0.802,1.731,0.578,0.948
554,sample3_thresholded.tif,12.675,0.898,1.259,0.794,0.923
555,sample3_thresholded.tif,156.748,0.760,1.831,0.546,0.913
556,sample3_thresholded.tif,193.505,0.794,1.704,0.587,0.924
557,sample3_thresholded.tif,11.830,0.564,1.845,0.542,0.767
558,sample3_thresholded.tif,40.560,0.798,1.339,0.747,0.877
559,sample3_thresholded.tif,161.818,0.861,1.496,0.668,0.939
560,sample3_thresholded.tif,193.083,0.808,1.648,0.607,0.920
561,sample3_thresholded.tif,367.998,0.818,1.557,0.642,0.943
562,sample3_thresholded.tif,475.313,0.853,1.382,0.724,0.954
563,sample3_thresholded.tif,266.598,0.846,1.529,0.654,0.949
564,sample3_thresholded.tif,161.395,0.780,1.975,0.506,0.929
565,sample3_thresholded.tif,168.155,0.859,1.414,0.707,0.939
566,sample3_thresholded.tif,56.615,0.522,2.538,0.394,0.768
567,sample3_thresholded.tif,370.110,0.724,2.062,0.485,0.941
568,sample3_thresholded.tif,185.478,0.891,1.433,0.698,0.948
569,sample3_thresholded.tif,431.795,0.564,1.870,0.535,0.833
570,sample3_thresholded.tif,176.183,0.812,1.796,0.557,0.932
571,sample3_thresholded.tif,180.830,0.856,1.398,0.715,0.934
572,sample3_thresholded.tif,174.070,0.867,1.524,0.656,0.940
573,sample3_thresholded.tif,149.143,0.615,2.140,0.467,0.873
574,sample3_thresholded.tif,198.153,0.795,1.525,0.656,0.918
575,sample3_thresholded.tif,172.803,0.886,1.220,0.820,0.947
576,sample3_thresholded.tif,214.630,0.885,1.288,0.776,0.950
577,sample3_thresholded.tif,184.633,0.851,1.339,0.747,0.932
578,sample3_thresholded.tif,120.413,0.778,1.269,0.788,0.899
579,sample3_thresholded.tif,360.815,0.840,1.197,0.836,0.930
580,sample3_thresholded.tif,35.490,0.787,1.107,0.904,0.857
581,sample3_thresholded.tif,452.920,0.614,1.366,0.732,0.838
582,sample3_thresholded.tif,176.183,0.847,1.586,0.630,0.935
583,sample3_thresholded.tif,142.383,0.794,1.789,0.559,0.923
584,sample3_thresholded.tif,455.033,0.862,1.130,0.885,0.954
585,sample3_thresholded.tif,196.040,0.830,1.614,0.620,0.934
586,sample3_thresholded.tif,176.183,0.878,1.379,0.725,0.936
587,sample3_thresholded.tif,149.988,0.915,1.110,0.901,0.931
588,sample3_thresholded.tif,207.870,0.794,1.588,0.630,0.926
589,sample3_thresholded.tif,396.305,0.827,1.065,0.939,0.928
590,sample3_thresholded.tif,26.618,0.651,1.370,0.730,0.787
591,sample3_thresholded.tif,267.865,0.686,1.774,0.564,0.894
592,sample3_thresholded.tif,359.970,0.796,1.531,0.653,0.927
593,sample3_thresholded.tif,198.998,0.816,1.285,0.778,0.916
594,sample3_thresholded.tif,185.900,0.862,1.414,0.707,0.942
595,sample3_thresholded.tif,186.323,0.920,1.266,0.790,0.957
596,sample3_thresholded.tif,66.755,0.895,1.350,0.741,0.905
597,sample3_thresholded.tif,35.490,0.893,1.113,0.898,0.898
598,sample3_thresholded.tif,471.510,0.722,1.429,0.700,0.897
599,sample3_thresholded.tif,183.365,0.887,1.286,0.778,0.946
600,sample3_thresholded.tif,177.450,0.873,1.347,0.742,0.933
601,sample3_thresholded.tif,177.028,0.831,1.347,0.742,0.923
602,sample3_thresholded.tif,210.405,0.777,1.709,0.585,0.939
603,sample3_thresholded.tif,282.230,0.815,1.676,0.597,0.937
604,sample3_thresholded.tif,304.623,0.861,1.110,0.901,0.949
605,sample3_thresholded.tif,192.660,0.799,1.665,0.601,0.932
606,sample3_thresholded.tif,193.083,0.831,1.645,0.608,0.935
607,sample3_thresholded.tif,83.655,0.732,1.970,0.508,0.882
608,sample3_thresholded.tif,160.973,0.934,1.309,0.764,0.953
609,sample3_thresholded.tif,173.648,0.829,1.398,0.715,0.930
610,sample3_thresholded.tif,193.505,0.777,1.876,0.533,0.933
611,sample3_thresholded.tif,182.520,0.846,1.418,0.705,0.929
612,sample3_thresholded.tif,604.598,0.716,1.520,0.658,0.910
613,sample3_thresholded.tif,179.985,0.835,1.442,0.694,0.923
614,sample3_thresholded.tif,149.143,0.886,1.277,0.783,0.949
615,sample3_thresholded.tif,109.850,0.856,1.159,0.863,0.951
616,sample3_thresholded.tif,285.610,0.870,1.222,0.818,0.947
617,sample3_thresholded.tif,186.323,0.852,1.504,0.665,0.928
618,sample3_thresholded.tif,193.083,0.840,1.349,0.742,0.931
619,sample3_thresholded.tif,165.198,0.813,1.741,0.575,0.931
620,sample3_thresholded.tif,165.198,0.797,1.932,0.518,0.948
621,sample3_thresholded.tif,149.565,0.876,1.506,0.664,0.937
622,sample3_thresholded.tif,289.835,0.818,1.449,0.690,0.936
623,sample3_thresholded.tif,280.540,0.767,1.410,0.709,0.900
624,sample3_thresholded.tif,10.140,1.000,1.308,0.765,0.889
625,sample3_thresholded.tif,215.053,0.770,1.868,0.535,0.923
626,sample3_thresholded.tif,183.788,0.858,1.415,0.707,0.942
627,sample3_thresholded.tif,127.173,0.768,1.629,0.614,0.925
628,sample3_thresholded.tif,174.915,0.841,1.287,0.777,0.924
629,sample3_thresholded.tif,164.353,0.814,1.447,0.691,0.916
630,sample3_thresholded.tif,166.465,0.824,1.428,0.700,0.917
631,sample3_thresholded.tif,385.743,0.867,1.358,0.736,0.948
632,sample3_thresholded.tif,128.863,0.921,1.178,0.849,0.949
633,sample3_thresholded.tif,151.678,0.841,1.393,0.718,0.928
634,sample3_thresholded.tif,175.760,0.787,1.555,0.643,0.907
635,sample3_thresholded.tif,199.843,0.908,1.148,0.871,0.943
636,sample3_thresholded.tif,188.435,0.887,1.211,0.826,0.935
637,sample3_thresholded.tif,206.180,0.839,1.415,0.707,0.929
638,sample3_thresholded.tif,174.915,0.864,1.228,0.814,0.928
639,sample3_thresholded.tif,143.650,0.781,1.880,0.532,0.915
640,sample3_thresholded.tif,195.618,0.876,1.036,0.965,0.931
641,sample3_thresholded.tif,365.885,0.814,1.469,0.681,0.936
642,sample3_thresholded.tif,190.548,0.916,1.226,0.816,0.951
643,sample3_thresholded.tif,222.658,0.862,1.401,0.714,0.936
644,sample3_thresholded.tif,190.125,0.811,1.691,0.591,0.934
645,sample3_thresholded.tif,275.893,0.708,1.591,0.629,0.900
646,sample3_thresholded.tif,200.688,0.868,1.197,0.835,0.935
647,sample3_thresholded.tif,450.808,0.673,1.629,0.614,0.857
648,sample3_thresholded.tif,165.198,0.922,1.278,0.783,0.948
649,sample3_thresholded.tif,46.898,0.935,1.236,0.809,0.921
650,sample3_thresholded.tif,119.145,0.770,1.628,0.614,0.894
651,sample3_thresholded.tif,176.605,0.831,1.269,0.788,0.912
652,sample3_thresholded.tif,212.095,0.830,1.545,0.647,0.935
653,sample3_thresholded.tif,177.450,0.856,1.341,0.746,0.939
654,sample3_thresholded.tif,175.760,0.810,1.815,0.551,0.936
655,sample3_thresholded.tif,189.280,0.790,1.792,0.558,0.932
656,sample3_thresholded.tif,226.038,0.839,1.497,0.668,0.936
657,sample3_thresholded.tif,324.903,0.689,1.381,0.724,0.893
658,sample3_thresholded.tif,106.893,0.861,1.337,0.748,0.913
659,sample3_thresholded.tif,71.403,0.802,1.130,0.885,0.901
660,sample3_thresholded.tif,153.368,0.800,1.499,0.667,0.914
661,sample3_thresholded.tif,180.830,0.864,1.356,0.737,0.939
662,sample3_thresholded.tif,195.618,0.894,1.165,0.858,0.939
663,sample3_thresholded.tif,264.063,0.898,1.286,0.778,0.956
664,sample3_thresholded.tif,149.143,0.922,1.075,0.930,0.946
665,sample3_thresholded.tif,179.563,0.881,1.466,0.682,0.947
666,sample3_thresholded.tif,182.520,0.904,1.164,0.859,0.941
667,sample3_thresholded.tif,149.143,0.840,1.531,0.653,0.923
668,sample3_thresholded.tif,158.015,0.848,1.447,0.691,0.930
669,sample3_thresholded.tif,562.348,0.504,3.764,0.266,0.895
670,sample3_thresholded.tif,190.970,0.868,1.344,0.744,0.928
671,sample3_thresholded.tif,221.813,0.819,1.448,0.691,0.940
672,sample3_thresholded.tif,344.760,0.691,1.399,0.715,0.868
673,sample3_thresholded.tif,149.988,0.752,1.544,0.648,0.918
674,sample3_thresholded.tif,180.408,0.808,1.771,0.565,0.930
675,sample3_thresholded.tif,175.338,0.723,1.820,0.550,0.896
676,sample3_thresholded.tif,45.630,0.872,1.228,0.814,0.908
677,sample3_thresholded.tif,198.575,0.913,1.170,0.855,0.945
678,sample3_thresholded.tif,143.650,0.847,1.539,0.650,0.932
679,sample3_thresholded.tif,352.788,0.875,1.095,0.913,0.952
680,sample3_thresholded.tif,352.365,0.655,1.474,0.678,0.854
681,sample3_thresholded.tif,192.238,0.825,1.538,0.650,0.932
682,sample3_thresholded.tif,185.055,0.876,1.295,0.772,0.936
683,sample3_thresholded.tif,215.898,0.853,1.377,0.726,0.944
684,sample3_thresholded.tif,184.633,0.876,1.199,0.834,0.931
685,sample3_thresholded.tif,183.365,0.868,1.387,0.721,0.947
686,sample3_thresholded.tif,506.155,0.635,1.286,0.778,0.848
687,sample3_thresholded.tif,233.220,0.811,1.297,0.771,0.919
688,sample3_thresholded.tif,290.680,0.884,1.188,0.842,0.952
689,sample3_thresholded.tif,167.733,0.854,1.390,0.720,0.925
690,sample3_thresholded.tif,301.243,0.821,1.619,0.618,0.931
691,sample3_thresholded.tif,465.173,0.713,1.315,0.761,0.900
692,sample3_thresholded.tif,416.163,0.731,1.427,0.701,0.897
693,sample3_thresholded.tif,184.633,0.874,1.354,0.738,0.939
694,sample3_thresholded.tif,178.295,0.770,2.016,0.496,0.934
695,sample3_thresholded.tif,365.885,0.768,1.746,0.573,0.945
696,sample3_thresholded.tif,304.623,0.847,1.604,0.623,0.954
697,sample3_thresholded.tif,181.675,0.858,1.418,0.705,0.948
698,sample3_thresholded.tif,345.605,0.725,1.755,0.570,0.881
699,sample3_thresholded.tif,138.158,0.809,1.541,0.649,0.910
700,sample3_thresholded.tif,269.133,0.791,1.686,0.593,0.931
701,sample3_thresholded.tif,139.848,0.791,1.889,0.529,0.940
702,sample3_thresholded.tif,84.923,0.824,1.047,0.955,0.897
703,sample3_thresholded.tif,169.423,0.829,1.468,0.681,0.938
704,sample3_thresholded.tif,164.353,0.740,1.920,0.521,0.926
705,sample3_thresholded.tif,196.463,0.855,1.612,0.620,0.942
706,sample3_thresholded.tif,193.083,0.860,1.615,0.619,0.937
707,sample3_thresholded.tif,169.000,0.848,1.323,0.756,0.936
708,sample3_thresholded.tif,570.376,0.744,1.478,0.677,0.904
709,sample3_thresholded.tif,171.535,0.876,1.405,0.712,0.929
710,sample3_thresholded.tif,199.420,0.844,1.698,0.589,0.952
711,sample3_thresholded.tif,354.478,0.827,1.503,0.665,0.956
712,sample3_thresholded.tif,186.745,0.836,1.586,0.631,0.932
713,sample3_thresholded.tif,150.833,0.660,1.528,0.654,0.876
714,sample3_thresholded.tif,181.675,0.690,1.941,0.515,0.885
715,sample3_thresholded.tif,169.000,0.928,1.253,0.798,0.956
716,sample3_thresholded.tif,132.243,0.812,1.767,0.566,0.923
717,sample3_thresholded.tif,375.180,0.639,2.247,0.445,0.885
718,sample3_thresholded.tif,460.103,0.581,1.456,0.687,0.868
719,sample3_thresholded.tif,216.320,0.801,1.728,0.579,0.942
720,sample3_thresholded.tif,111.540,0.865,1.401,0.714,0.940
721,sample3_thresholded.tif,169.000,0.807,1.483,0.674,0.930
722,sample3_thresholded.tif,302.933,0.837,1.207,0.829,0.941
723,sample3_thresholded.tif,155.058,0.885,1.419,0.705,0.941
724,sample3_thresholded.tif,160.550,0.916,1.252,0.799,0.950
725,sample3_thresholded.tif,196.040,0.802,1.579,0.633,0.932
726,sample3_thresholded.tif,367.153,0.808,1.440,0.694,0.934
727,sample3_thresholded.tif,171.535,0.757,2.044,0.489,0.926
728,sample3_thresholded.tif,156.325,0.880,1.248,0.801,0.931
729,sample3_thresholded.tif,226.460,0.885,1.376,0.727,0.948
730,sample3_thresholded.tif,179.563,0.845,1.310,0.763,0.927
731,sample3_thresholded.tif,182.943,0.686,2.103,0.475,0.888
732,sample3_thresholded.tif,545.025,0.511,1.269,0.788,0.867
733,sample3_thresholded.tif,402.220,0.864,1.413,0.708,0.952
734,sample3_thresholded.tif,365.463,0.797,1.686,0.593,0.935
735,sample3_thresholded.tif,792.188,0.606,1.389,0.720,0.842
736,sample3_thresholded.tif,221.390,0.818,1.675,0.597,0.932
737,sample3_thresholded.tif,177.450,0.871,1.457,0.686,0.941
738,sample3_thresholded.tif,125.905,0.779,1.761,0.568,0.920
739,sample3_thresholded.tif,327.438,0.792,1.710,0.585,0.943
740,sample3_thresholded.tif,171.113,0.913,1.297,0.771,0.943
741,sample3_thresholded.tif,184.633,0.859,1.414,0.707,0.953
742,sample3_thresholded.tif,216.320,0.847,1.500,0.666,0.935
743,sample3_thresholded.tif,178.295,0.832,1.432,0.699,0.928
744,sample3_thresholded.tif,341.380,0.778,1.319,0.758,0.936
745,sample3_thresholded.tif,185.900,0.899,1.410,0.709,0.949
746,sample3_thresholded.tif,509.113,0.704,1.693,0.591,0.938
747,sample3_thresholded.tif,143.650,0.864,1.405,0.712,0.913
748,sample3_thresholded.tif,133.933,0.719,1.785,0.560,0.889
749,sample3_thresholded.tif,102.668,0.874,1.350,0.741,0.933
750,sample3_thresholded.tif,296.173,0.851,1.429,0.700,0.945
751,sample3_thresholded.tif,171.113,0.899,1.272,0.786,0.940
752,sample3_thresholded.tif,182.520,0.804,1.423,0.703,0.934
753,sample3_thresholded.tif,133.933,0.714,1.505,0.664,0.885
754,sample3_thresholded.tif,133.088,0.851,1.553,0.644,0.936
755,sample3_thresholded.tif,196.463,0.911,1.187,0.842,0.941
756,sample3_thresholded.tif,200.688,0.828,1.583,0.632,0.930
757,sample3_thresholded.tif,128.863,0.866,1.663,0.601,0.949
758,sample3_thresholded.tif,398.840,0.620,1.128,0.887,0.844
759,sample3_thresholded.tif,173.648,0.884,1.482,0.675,0.946
760,sample3_thresholded.tif,164.775,0.885,1.290,0.775,0.938
761,sample3_thresholded.tif,192.238,0.825,1.619,0.618,0.939
762,sample3_thresholded.tif,268.710,0.654,1.559,0.641,0.865
763,sample3_thresholded.tif,156.325,0.864,1.519,0.658,0.940
764,sample3_thresholded.tif,153.790,0.866,1.339,0.747,0.930
765,sample3_thresholded.tif,357.435,0.839,1.109,0.902,0.943
766,sample3_thresholded.tif,133.510,0.738,1.810,0.552,0.927
767,sample3_thresholded.tif,179.563,0.853,1.646,0.608,0.964
768,sample3_thresholded.tif,110.273,0.629,2.593,0.386,0.885
769,sample3_thresholded.tif,198.153,0.867,1.291,0.775,0.935
770,sample3_thresholded.tif,232.798,0.814,1.351,0.740,0.929
771,sample3_thresholded.tif,144.073,0.922,1.077,0.928,0.942
772,sample3_thresholded.tif,109.005,0.858,1.334,0.750,0.923
773,sample3_thresholded.tif,174.493,0.870,1.547,0.646,0.942
774,sample3_thresholded.tif,298.285,0.701,2.047,0.489,0.932
775,sample3_thresholded.tif,194.350,0.818,1.832,0.546,0.941
776,sample3_thresholded.tif,165.198,0.818,1.508,0.663,0.917
777,sample3_thresholded.tif,190.125,0.816,1.762,0.568,0.942
778,sample3_thresholded.tif,228.150,0.679,1.768,0.566,0.887
779,sample3_thresholded.tif,192.238,0.871,1.249,0.801,0.940
780,sample3_thresholded.tif,176.183,0.854,1.388,0.720,0.935
781,sample3_thresholded.tif,222.235,0.815,1.681,0.595,0.935
782,sample3_thresholded.tif,150.833,0.692,2.529,0.395,0.926
783,sample3_thresholded.tif,142.805,0.856,1.205,0.830,0.916
784,sample3_thresholded.tif,350.253,0.670,2.316,0.432,0.908
785,sample3_thresholded.tif,194.773,0.831,1.724,0.580,0.940
786,sample3_thresholded.tif,149.988,0.829,1.738,0.575,0.938
787,sample3_thresholded.tif,239.558,0.793,1.656,0.604,0.929
788,sample3_thresholded.tif,149.565,0.882,1.241,0.806,0.930
789,sample3_thresholded.tif,201.533,0.747,1.576,0.635,0.895
790,sample3_thresholded.tif,164.775,0.905,1.352,0.740,0.947
791,sample3_thresholded.tif,131.398,0.826,1.638,0.611,0.935
792,sample3_thresholded.tif,218.433,0.822,1.648,0.607,0.935
793,sample3_thresholded.tif,194.350,0.870,1.349,0.741,0.937
794,sample3_thresholded.tif,275.893,0.782,1.861,0.537,0.934
795,sample3_thresholded.tif,200.688,0.851,1.514,0.660,0.941
796,sample3_thresholded.tif,375.603,0.696,1.786,0.560,0.894
797,sample3_thresholded.tif,186.323,0.777,1.911,0.523,0.934
798,sample3_thresholded.tif,165.198,0.799,1.573,0.636,0.918
799,sample3_thresholded.tif,192.238,0.861,1.575,0.635,0.945
800,sample3_thresholded.tif,195.195,0.821,1.680,0.595,0.933
801,sample3_thresholded.tif,239.980,0.725,1.675,0.597,0.920
802,sample3_thresholded.tif,186.745,0.931,1.048,0.954,0.947
803,sample3_thresholded.tif,166.888,0.781,1.922,0.520,0.913
804,sample3_thresholded.tif,177.873,0.906,1.285,0.778,0.944
805,sample3_thresholded.tif,195.195,0.828,1.427,0.701,0.927
806,sample3_thresholded.tif,140.693,0.728,1.750,0.571,0.896
807,sample3_thresholded.tif,193.083,0.852,1.567,0.638,0.936
808,sample3_thresholded.tif,237.445,0.848,1.443,0.693,0.944
809,sample3_thresholded.tif,168.155,0.838,1.500,0.667,0.932
810,sample3_thresholded.tif,489.678,0.572,2.442,0.410,0.856
811,sample3_thresholded.tif,503.198,0.683,2.135,0.468,0.914
812,sample3_thresholded.tif,190.970,0.853,1.626,0.615,0.946
813,sample3_thresholded.tif,216.743,0.842,1.574,0.635,0.939
814,sample3_thresholded.tif,268.288,0.614,2.167,0.462,0.882
815,sample3_thresholded.tif,160.973,0.838,1.603,0.624,0.937
816,sample3_thresholded.tif,186.323,0.823,1.474,0.678,0.929
817,sample3_thresholded.tif,215.475,0.851,1.243,0.805,0.938
818,sample3_thresholded.tif,64.220,0.949,1.149,0.870,0.935
819,sample3_thresholded.tif,145.340,0.930,1.320,0.758,0.952
820,sample3_thresholded.tif,171.113,0.910,1.371,0.729,0.955
821,sample3_thresholded.tif,206.603,0.857,1.626,0.615,0.952
