 ,Label,Area,Circ.,AR,Round,Solidity
579,sample1_thresholded.tif,184.210,0.837,1.439,0.695,0.930
580,sample1_thresholded.tif,211.673,0.908,1.120,0.893,0.943
581,sample1_thresholded.tif,201.110,0.689,1.732,0.577,0.922
582,sample1_thresholded.tif,196.463,0.903,1.195,0.837,0.949
583,sample1_thresholded.tif,224.348,0.872,1.223,0.818,0.938
584,sample1_thresholded.tif,238.713,0.822,1.337,0.748,0.930
585,sample1_thresholded.tif,202.378,0.828,1.518,0.659,0.929
586,sample1_thresholded.tif,179.985,0.897,1.235,0.810,0.946
587,sample1_thresholded.tif,404.333,0.887,1.124,0.890,0.957
588,sample1_thresholded.tif,210.405,0.873,1.547,0.646,0.948
589,sample1_thresholded.tif,199.843,0.836,1.518,0.659,0.928
590,sample1_thresholded.tif,212.095,0.885,1.485,0.674,0.956
591,sample1_thresholded.tif,237.868,0.877,1.174,0.852,0.945
592,sample1_thresholded.tif,223.925,0.802,1.510,0.662,0.934
593,sample1_thresholded.tif,207.870,0.880,1.288,0.776,0.947
594,sample1_thresholded.tif,170.268,0.880,1.095,0.914,0.938
595,sample1_thresholded.tif,201.955,0.800,1.561,0.640,0.927
596,sample1_thresholded.tif,228.573,0.883,1.472,0.680,0.946
597,sample1_thresholded.tif,234.488,0.844,1.277,0.783,0.945
598,sample1_thresholded.tif,216.320,0.887,1.231,0.812,0.943
599,sample1_thresholded.tif,199.420,0.796,1.337,0.748,0.929
600,sample1_thresholded.tif,234.065,0.871,1.051,0.952,0.937
601,sample1_thresholded.tif,186.745,0.806,1.553,0.644,0.936
602,sample1_thresholded.tif,229.840,0.823,1.578,0.634,0.921
603,sample1_thresholded.tif,208.293,0.864,1.187,0.842,0.942
604,sample1_thresholded.tif,204.068,0.863,1.245,0.803,0.945
605,sample1_thresholded.tif,229.418,0.875,1.430,0.699,0.944
606,sample1_thresholded.tif,389.545,0.814,1.351,0.740,0.933
607,sample1_thresholded.tif,221.390,0.865,1.349,0.741,0.948
608,sample1_thresholded.tif,224.348,0.872,1.409,0.710,0.942
609,sample1_thresholded.tif,414.895,0.774,1.374,0.728,0.893
610,sample1_thresholded.tif,182.943,0.885,1.323,0.756,0.940
611,sample1_thresholded.tif,195.618,0.946,1.252,0.799,0.961
612,sample1_thresholded.tif,214.208,0.877,1.320,0.758,0.942
