 ,Label,Area,Circ.,AR,Round,Solidity
822,sample2_thresholded.tif,133.510,0.884,1.088,0.919,0.932
823,sample2_thresholded.tif,200.688,0.828,1.491,0.671,0.936
824,sample2_thresholded.tif,207.870,0.858,1.231,0.813,0.934
825,sample2_thresholded.tif,187.590,0.840,1.555,0.643,0.924
826,sample2_thresholded.tif,224.348,0.855,1.542,0.648,0.940
827,sample2_thresholded.tif,209.560,0.899,1.382,0.724,0.953
828,sample2_thresholded.tif,197.308,0.864,1.529,0.654,0.946
829,sample2_thresholded.tif,189.703,0.850,1.476,0.677,0.929
830,sample2_thresholded.tif,43.940,0.903,1.280,0.781,0.893
831,sample2_thresholded.tif,84.500,0.813,1.593,0.628,0.895
832,sample2_thresholded.tif,203.223,0.820,1.677,0.596,0.946
833,sample2_thresholded.tif,194.350,0.883,1.378,0.726,0.944
834,sample2_thresholded.tif,209.983,0.822,1.426,0.701,0.928
835,sample2_thresholded.tif,254.768,0.778,1.788,0.559,0.938
836,sample2_thresholded.tif,193.083,0.840,1.530,0.654,0.935
837,sample2_thresholded.tif,184.210,0.849,1.549,0.645,0.938
838,sample2_thresholded.tif,223.925,0.860,1.302,0.768,0.931
839,sample2_thresholded.tif,202.378,0.868,1.422,0.703,0.948
840,sample2_thresholded.tif,269.978,0.841,1.357,0.737,0.946
841,sample2_thresholded.tif,225.193,0.854,1.486,0.673,0.930
842,sample2_thresholded.tif,207.448,0.861,1.486,0.673,0.942
843,sample2_thresholded.tif,219.700,0.820,1.757,0.569,0.945
844,sample2_thresholded.tif,192.660,0.775,1.843,0.543,0.927
845,sample2_thresholded.tif,214.630,0.838,1.559,0.641,0.947
846,sample2_thresholded.tif,215.898,0.828,1.238,0.807,0.931
847,sample2_thresholded.tif,203.645,0.813,1.608,0.622,0.934
848,sample2_thresholded.tif,204.913,0.850,1.510,0.662,0.948
849,sample2_thresholded.tif,190.125,0.816,1.217,0.822,0.898
850,sample2_thresholded.tif,141.115,0.758,1.730,0.578,0.918
851,sample2_thresholded.tif,151.255,0.852,1.072,0.933,0.920
852,sample2_thresholded.tif,200.688,0.821,1.648,0.607,0.940
853,sample2_thresholded.tif,178.295,0.759,1.895,0.528,0.899
854,sample2_thresholded.tif,313.918,0.831,1.416,0.706,0.926
855,sample2_thresholded.tif,157.593,0.780,1.395,0.717,0.904
856,sample2_thresholded.tif,189.280,0.858,1.488,0.672,0.945
857,sample2_thresholded.tif,187.168,0.826,1.694,0.590,0.935
858,sample2_thresholded.tif,218.433,0.786,1.583,0.632,0.924
859,sample2_thresholded.tif,239.980,0.775,1.645,0.608,0.937
860,sample2_thresholded.tif,437.710,0.755,1.795,0.557,0.928
861,sample2_thresholded.tif,340.535,0.828,1.470,0.680,0.939
862,sample2_thresholded.tif,214.208,0.837,1.381,0.724,0.947
863,sample2_thresholded.tif,369.688,0.803,1.566,0.639,0.935
864,sample2_thresholded.tif,423.768,0.744,1.394,0.718,0.891
865,sample2_thresholded.tif,204.913,0.843,1.483,0.674,0.946
866,sample2_thresholded.tif,205.758,0.806,1.728,0.579,0.934
867,sample2_thresholded.tif,179.140,0.906,1.072,0.933,0.933
868,sample2_thresholded.tif,342.225,0.833,1.471,0.680,0.938
869,sample2_thresholded.tif,340.113,0.856,1.353,0.739,0.943
870,sample2_thresholded.tif,381.095,0.786,1.559,0.642,0.931
871,sample2_thresholded.tif,204.068,0.842,1.481,0.675,0.942
872,sample2_thresholded.tif,148.720,0.824,1.268,0.788,0.908
873,sample2_thresholded.tif,198.998,0.801,1.717,0.583,0.935
874,sample2_thresholded.tif,191.393,0.791,1.190,0.840,0.899
875,sample2_thresholded.tif,422.923,0.852,1.289,0.776,0.942
876,sample2_thresholded.tif,222.658,0.717,1.995,0.501,0.924
877,sample2_thresholded.tif,206.180,0.839,1.475,0.678,0.933
878,sample2_thresholded.tif,170.268,0.741,2.109,0.474,0.922
879,sample2_thresholded.tif,178.295,0.803,1.675,0.597,0.936
880,sample2_thresholded.tif,191.393,0.912,1.283,0.780,0.949
881,sample2_thresholded.tif,189.280,0.848,1.468,0.681,0.930
882,sample2_thresholded.tif,203.223,0.877,1.404,0.712,0.947
883,sample2_thresholded.tif,458.835,0.752,1.390,0.719,0.927
884,sample2_thresholded.tif,326.593,0.798,1.366,0.732,0.921
885,sample2_thresholded.tif,160.128,0.791,1.515,0.660,0.901
886,sample2_thresholded.tif,185.055,0.824,1.223,0.818,0.914
887,sample2_thresholded.tif,190.548,0.824,1.317,0.759,0.934
888,sample2_thresholded.tif,201.110,0.841,1.595,0.627,0.936
889,sample2_thresholded.tif,207.870,0.862,1.305,0.767,0.933
890,sample2_thresholded.tif,204.490,0.877,1.405,0.712,0.942
891,sample2_thresholded.tif,206.180,0.797,1.793,0.558,0.930
892,sample2_thresholded.tif,159.283,0.845,1.128,0.886,0.952
893,sample2_thresholded.tif,206.180,0.821,1.480,0.676,0.931
894,sample2_thresholded.tif,266.175,0.853,1.453,0.688,0.944
895,sample2_thresholded.tif,189.703,0.880,1.169,0.855,0.933
896,sample2_thresholded.tif,98.020,0.659,2.532,0.395,0.896
897,sample2_thresholded.tif,188.013,0.890,1.234,0.810,0.939
898,sample2_thresholded.tif,190.548,0.871,1.439,0.695,0.947
899,sample2_thresholded.tif,214.208,0.823,1.591,0.629,0.929
900,sample2_thresholded.tif,197.730,0.917,1.345,0.743,0.951
901,sample2_thresholded.tif,201.110,0.906,1.099,0.910,0.941
902,sample2_thresholded.tif,451.653,0.844,1.339,0.747,0.946
903,sample2_thresholded.tif,260.260,0.845,1.629,0.614,0.948
904,sample2_thresholded.tif,231.108,0.881,1.452,0.688,0.946
905,sample2_thresholded.tif,197.730,0.805,1.781,0.562,0.931
906,sample2_thresholded.tif,194.350,0.811,1.499,0.667,0.931
907,sample2_thresholded.tif,141.538,0.832,1.499,0.667,0.932
908,sample2_thresholded.tif,183.788,0.870,1.444,0.692,0.940
909,sample2_thresholded.tif,193.505,0.830,1.221,0.819,0.928
910,sample2_thresholded.tif,313.073,0.857,1.050,0.952,0.939
911,sample2_thresholded.tif,382.785,0.839,1.122,0.891,0.954
912,sample2_thresholded.tif,211.673,0.840,1.357,0.737,0.938
913,sample2_thresholded.tif,197.308,0.773,1.564,0.639,0.917
914,sample2_thresholded.tif,426.303,0.733,1.730,0.578,0.898
915,sample2_thresholded.tif,189.703,0.837,1.382,0.724,0.922
916,sample2_thresholded.tif,212.518,0.882,1.345,0.744,0.943
917,sample2_thresholded.tif,160.550,0.830,1.505,0.665,0.925
918,sample2_thresholded.tif,175.760,0.887,1.362,0.734,0.949
919,sample2_thresholded.tif,207.448,0.803,1.653,0.605,0.930
920,sample2_thresholded.tif,51.123,0.604,1.659,0.603,0.829
921,sample2_thresholded.tif,189.703,0.862,1.385,0.722,0.932
922,sample2_thresholded.tif,196.885,0.738,1.603,0.624,0.907
923,sample2_thresholded.tif,210.828,0.851,1.296,0.771,0.930
924,sample2_thresholded.tif,63.798,0.834,1.152,0.868,0.883
925,sample2_thresholded.tif,285.188,0.724,1.438,0.695,0.891
926,sample2_thresholded.tif,27.040,0.871,1.147,0.872,0.865
927,sample2_thresholded.tif,210.828,0.826,1.527,0.655,0.929
928,sample2_thresholded.tif,209.560,0.889,1.265,0.791,0.927
929,sample2_thresholded.tif,201.955,0.877,1.374,0.728,0.949
930,sample2_thresholded.tif,53.658,0.983,1.124,0.889,0.924
931,sample2_thresholded.tif,226.460,0.880,1.406,0.711,0.945
932,sample2_thresholded.tif,79.430,0.733,1.572,0.636,0.879
933,sample2_thresholded.tif,192.238,0.859,1.381,0.724,0.939
934,sample2_thresholded.tif,206.180,0.792,1.302,0.768,0.922
935,sample2_thresholded.tif,192.660,0.717,1.929,0.518,0.900
936,sample2_thresholded.tif,293.215,0.885,1.287,0.777,0.955
937,sample2_thresholded.tif,192.238,0.791,1.868,0.535,0.938
938,sample2_thresholded.tif,175.338,0.830,1.261,0.793,0.925
939,sample2_thresholded.tif,204.913,0.869,1.397,0.716,0.941
940,sample2_thresholded.tif,174.915,0.853,1.328,0.753,0.923
941,sample2_thresholded.tif,191.815,0.869,1.432,0.699,0.944
942,sample2_thresholded.tif,179.140,0.831,1.623,0.616,0.928
943,sample2_thresholded.tif,478.693,0.685,2.187,0.457,0.907
944,sample2_thresholded.tif,17.745,0.951,1.089,0.918,0.884
945,sample2_thresholded.tif,92.950,0.848,1.376,0.727,0.926
946,sample2_thresholded.tif,226.038,0.900,1.205,0.830,0.954
947,sample2_thresholded.tif,191.815,0.871,1.267,0.789,0.938
948,sample2_thresholded.tif,392.080,0.807,1.482,0.675,0.941
949,sample2_thresholded.tif,225.193,0.786,1.936,0.517,0.935
950,sample2_thresholded.tif,194.773,0.831,1.318,0.759,0.936
951,sample2_thresholded.tif,218.010,0.887,1.361,0.735,0.947
952,sample2_thresholded.tif,651.073,0.730,1.939,0.516,0.934
953,sample2_thresholded.tif,244.628,0.852,1.566,0.639,0.948
954,sample2_thresholded.tif,204.068,0.914,1.205,0.830,0.946
955,sample2_thresholded.tif,225.193,0.843,1.540,0.649,0.933
956,sample2_thresholded.tif,208.293,0.841,1.405,0.711,0.938
957,sample2_thresholded.tif,235.333,0.614,1.408,0.710,0.805
958,sample2_thresholded.tif,185.055,0.889,1.209,0.827,0.940
959,sample2_thresholded.tif,203.223,0.772,1.833,0.546,0.917
960,sample2_thresholded.tif,215.898,0.850,1.411,0.709,0.939
961,sample2_thresholded.tif,201.533,0.807,1.772,0.564,0.942
962,sample2_thresholded.tif,169.423,0.842,1.728,0.579,0.948
963,sample2_thresholded.tif,177.028,0.849,1.069,0.935,0.929
964,sample2_thresholded.tif,394.193,0.767,1.419,0.705,0.920
965,sample2_thresholded.tif,191.393,0.845,1.398,0.715,0.932
966,sample2_thresholded.tif,409.825,0.794,1.360,0.736,0.933
967,sample2_thresholded.tif,197.730,0.807,1.753,0.570,0.937
968,sample2_thresholded.tif,196.463,0.885,1.393,0.718,0.949
969,sample2_thresholded.tif,166.043,0.897,1.258,0.795,0.940
970,sample2_thresholded.tif,175.760,0.759,1.918,0.521,0.903
971,sample2_thresholded.tif,330.818,0.550,2.449,0.408,0.883
972,sample2_thresholded.tif,180.830,0.888,1.169,0.855,0.942
973,sample2_thresholded.tif,190.548,0.829,1.544,0.648,0.921
974,sample2_thresholded.tif,223.503,0.875,1.264,0.791,0.938
975,sample2_thresholded.tif,205.335,0.888,1.292,0.774,0.946
976,sample2_thresholded.tif,177.028,0.915,1.276,0.784,0.943
977,sample2_thresholded.tif,172.803,0.899,1.285,0.778,0.947
978,sample2_thresholded.tif,323.213,0.765,1.269,0.788,0.916
979,sample2_thresholded.tif,195.195,0.813,1.754,0.570,0.955
980,sample2_thresholded.tif,361.238,0.880,1.418,0.705,0.956
981,sample2_thresholded.tif,91.683,0.413,2.722,0.367,0.819
982,sample2_thresholded.tif,163.085,0.777,1.719,0.582,0.919
983,sample2_thresholded.tif,206.180,0.849,1.651,0.606,0.948
984,sample2_thresholded.tif,186.745,0.854,1.379,0.725,0.933
985,sample2_thresholded.tif,240.825,0.867,1.543,0.648,0.952
986,sample2_thresholded.tif,179.140,0.861,1.200,0.833,0.941
987,sample2_thresholded.tif,227.305,0.647,1.999,0.500,0.883
988,sample2_thresholded.tif,482.918,0.883,1.124,0.889,0.960
989,sample2_thresholded.tif,303.355,0.901,1.181,0.847,0.957
990,sample2_thresholded.tif,193.928,0.851,1.626,0.615,0.935
991,sample2_thresholded.tif,204.913,0.796,1.667,0.600,0.931
992,sample2_thresholded.tif,175.760,0.870,1.301,0.768,0.935
993,sample2_thresholded.tif,140.693,0.641,1.218,0.821,0.871
994,sample2_thresholded.tif,96.330,0.583,1.778,0.562,0.831
995,sample2_thresholded.tif,227.305,0.844,1.393,0.718,0.946
996,sample2_thresholded.tif,160.550,0.904,1.230,0.813,0.941
997,sample2_thresholded.tif,219.700,0.849,1.559,0.641,0.939
998,sample2_thresholded.tif,199.420,0.846,1.484,0.674,0.927
999,sample2_thresholded.tif,172.380,0.947,1.165,0.859,0.959
1000,sample2_thresholded.tif,198.575,0.829,1.459,0.686,0.954
1001,sample2_thresholded.tif,235.333,0.874,1.365,0.732,0.944
1002,sample2_thresholded.tif,485.453,0.725,1.998,0.501,0.921
1003,sample2_thresholded.tif,176.183,0.865,1.317,0.759,0.930
1004,sample2_thresholded.tif,203.223,0.884,1.369,0.731,0.944
1005,sample2_thresholded.tif,172.380,0.911,1.373,0.729,0.951
1006,sample2_thresholded.tif,225.615,0.872,1.227,0.815,0.945
1007,sample2_thresholded.tif,245.050,0.793,1.472,0.679,0.927
1008,sample2_thresholded.tif,176.605,0.824,1.326,0.754,0.936
1009,sample2_thresholded.tif,198.153,0.761,1.715,0.583,0.912
1010,sample2_thresholded.tif,223.925,0.875,1.413,0.708,0.950
1011,sample2_thresholded.tif,185.478,0.884,1.320,0.758,0.943
1012,sample2_thresholded.tif,209.560,0.830,1.573,0.636,0.941
1013,sample2_thresholded.tif,183.365,0.838,1.623,0.616,0.938
1014,sample2_thresholded.tif,187.168,0.786,1.849,0.541,0.933
1015,sample2_thresholded.tif,178.295,0.902,1.073,0.932,0.937
1016,sample2_thresholded.tif,228.150,0.879,1.411,0.709,0.951
1017,sample2_thresholded.tif,403.065,0.870,1.206,0.829,0.947
1018,sample2_thresholded.tif,135.623,0.808,1.245,0.803,0.900
1019,sample2_thresholded.tif,186.745,0.808,1.413,0.708,0.916
1020,sample2_thresholded.tif,205.335,0.781,1.838,0.544,0.947
1021,sample2_thresholded.tif,182.098,0.870,1.294,0.773,0.934
1022,sample2_thresholded.tif,9.718,1.000,1.182,0.846,0.885
1023,sample2_thresholded.tif,143.650,0.820,1.670,0.599,0.935
1024,sample2_thresholded.tif,232.798,0.899,1.264,0.791,0.944
1025,sample2_thresholded.tif,198.575,0.808,1.517,0.659,0.927
1026,sample2_thresholded.tif,177.873,0.855,1.508,0.663,0.935
1027,sample2_thresholded.tif,166.888,0.844,1.566,0.639,0.937
1028,sample2_thresholded.tif,249.275,0.850,1.336,0.748,0.936
1029,sample2_thresholded.tif,212.095,0.875,1.240,0.806,0.933
1030,sample2_thresholded.tif,313.495,0.712,1.104,0.905,0.896
1031,sample2_thresholded.tif,349.408,0.776,1.797,0.556,0.944
1032,sample2_thresholded.tif,197.308,0.842,1.442,0.694,0.941
1033,sample2_thresholded.tif,224.770,0.878,1.341,0.746,0.946
1034,sample2_thresholded.tif,189.703,0.792,1.782,0.561,0.935
1035,sample2_thresholded.tif,155.480,0.712,1.996,0.501,0.904
1036,sample2_thresholded.tif,226.460,0.815,1.478,0.677,0.927
1037,sample2_thresholded.tif,360.393,0.737,2.019,0.495,0.938
1038,sample2_thresholded.tif,199.420,0.837,1.292,0.774,0.927
1039,sample2_thresholded.tif,402.220,0.841,1.014,0.986,0.932
1040,sample2_thresholded.tif,214.208,0.863,1.467,0.682,0.962
1041,sample2_thresholded.tif,205.758,0.903,1.358,0.737,0.946
1042,sample2_thresholded.tif,207.448,0.849,1.593,0.628,0.945
1043,sample2_thresholded.tif,240.403,0.876,1.205,0.830,0.932
1044,sample2_thresholded.tif,200.688,0.812,1.475,0.678,0.931
1045,sample2_thresholded.tif,412.360,0.807,1.521,0.657,0.941
1046,sample2_thresholded.tif,205.758,0.826,1.382,0.723,0.937
1047,sample2_thresholded.tif,217.588,0.837,1.392,0.718,0.949
1048,sample2_thresholded.tif,180.830,0.763,1.892,0.529,0.915
1049,sample2_thresholded.tif,172.380,0.872,1.286,0.778,0.939
1050,sample2_thresholded.tif,184.633,0.737,1.894,0.528,0.934
1051,sample2_thresholded.tif,182.520,0.864,1.516,0.660,0.942
1052,sample2_thresholded.tif,148.720,0.877,1.449,0.690,0.928
1053,sample2_thresholded.tif,223.503,0.803,1.478,0.676,0.929
1054,sample2_thresholded.tif,152.523,0.801,1.719,0.582,0.929
1055,sample2_thresholded.tif,279.273,0.712,1.870,0.535,0.896
1056,sample2_thresholded.tif,240.825,0.857,1.273,0.785,0.931
1057,sample2_thresholded.tif,464.750,0.648,1.630,0.614,0.896
1058,sample2_thresholded.tif,193.928,0.886,1.252,0.799,0.936
1059,sample2_thresholded.tif,198.153,0.840,1.399,0.715,0.931
1060,sample2_thresholded.tif,295.750,0.832,1.341,0.746,0.939
1061,sample2_thresholded.tif,196.040,0.901,1.212,0.825,0.946
1062,sample2_thresholded.tif,222.235,0.852,1.480,0.676,0.941
1063,sample2_thresholded.tif,215.053,0.854,1.356,0.737,0.933
1064,sample2_thresholded.tif,174.493,0.877,1.034,0.967,0.932
1065,sample2_thresholded.tif,217.588,0.915,1.203,0.831,0.948
1066,sample2_thresholded.tif,182.098,0.832,1.120,0.893,0.915
1067,sample2_thresholded.tif,168.155,0.838,1.417,0.706,0.925
1068,sample2_thresholded.tif,327.860,0.786,1.186,0.843,0.933
1069,sample2_thresholded.tif,401.798,0.740,1.348,0.742,0.914
1070,sample2_thresholded.tif,211.673,0.870,1.076,0.929,0.929
1071,sample2_thresholded.tif,646.426,0.675,1.723,0.580,0.886
1072,sample2_thresholded.tif,225.193,0.836,1.445,0.692,0.931
1073,sample2_thresholded.tif,16.478,0.841,1.213,0.824,0.886
1074,sample2_thresholded.tif,170.268,0.900,1.239,0.807,0.949
1075,sample2_thresholded.tif,206.603,0.825,1.632,0.613,0.936
1076,sample2_thresholded.tif,209.560,0.864,1.184,0.845,0.939
1077,sample2_thresholded.tif,205.335,0.807,1.843,0.543,0.936
1078,sample2_thresholded.tif,343.070,0.881,1.325,0.755,0.949
1079,sample2_thresholded.tif,509.113,0.729,2.004,0.499,0.920
1080,sample2_thresholded.tif,220.123,0.839,1.441,0.694,0.942
1081,sample2_thresholded.tif,216.320,0.847,1.200,0.833,0.933
1082,sample2_thresholded.tif,172.803,0.785,1.775,0.563,0.924
1083,sample2_thresholded.tif,136.890,0.876,1.367,0.731,0.936
1084,sample2_thresholded.tif,196.885,0.812,1.650,0.606,0.933
1085,sample2_thresholded.tif,174.493,0.851,1.531,0.653,0.932
1086,sample2_thresholded.tif,190.970,0.780,1.739,0.575,0.948
1087,sample2_thresholded.tif,171.535,0.881,1.390,0.719,0.932
1088,sample2_thresholded.tif,247.585,0.849,1.395,0.717,0.933
1089,sample2_thresholded.tif,137.313,0.860,1.306,0.766,0.923
1090,sample2_thresholded.tif,114.075,0.556,2.635,0.380,0.874
1091,sample2_thresholded.tif,233.220,0.866,1.390,0.720,0.943
1092,sample2_thresholded.tif,196.885,0.919,1.246,0.802,0.951
1093,sample2_thresholded.tif,182.098,0.850,1.244,0.804,0.938
1094,sample2_thresholded.tif,207.025,0.866,1.167,0.857,0.934
1095,sample2_thresholded.tif,201.110,0.888,1.451,0.689,0.952
1096,sample2_thresholded.tif,214.208,0.799,1.419,0.705,0.919
1097,sample2_thresholded.tif,121.680,0.553,1.506,0.664,0.840
1098,sample2_thresholded.tif,199.843,0.778,1.998,0.500,0.926
1099,sample2_thresholded.tif,215.898,0.891,1.217,0.822,0.947
1100,sample2_thresholded.tif,344.760,0.893,1.299,0.770,0.962
1101,sample2_thresholded.tif,219.278,0.810,1.571,0.636,0.928
1102,sample2_thresholded.tif,239.558,0.847,1.496,0.668,0.938
1103,sample2_thresholded.tif,190.970,0.886,1.432,0.699,0.947
1104,sample2_thresholded.tif,211.250,0.879,1.352,0.739,0.943
1105,sample2_thresholded.tif,179.140,0.853,1.564,0.639,0.942
1106,sample2_thresholded.tif,206.180,0.823,1.593,0.628,0.932
1107,sample2_thresholded.tif,228.573,0.747,1.798,0.556,0.908
1108,sample2_thresholded.tif,180.408,0.844,1.597,0.626,0.933
1109,sample2_thresholded.tif,180.830,0.846,1.292,0.774,0.926
1110,sample2_thresholded.tif,180.830,0.890,1.202,0.832,0.932
1111,sample2_thresholded.tif,211.673,0.856,1.338,0.747,0.939
1112,sample2_thresholded.tif,173.225,0.896,1.097,0.911,0.935
1113,sample2_thresholded.tif,197.308,0.896,1.129,0.885,0.942
1114,sample2_thresholded.tif,190.548,0.902,1.333,0.750,0.944
1115,sample2_thresholded.tif,186.323,0.859,1.499,0.667,0.932
1116,sample2_thresholded.tif,195.195,0.924,1.227,0.815,0.952
1117,sample2_thresholded.tif,208.293,0.876,1.382,0.724,0.946
1118,sample2_thresholded.tif,228.995,0.919,1.103,0.907,0.949
1119,sample2_thresholded.tif,193.083,0.766,1.580,0.633,0.923
1120,sample2_thresholded.tif,204.490,0.885,1.331,0.751,0.939
1121,sample2_thresholded.tif,365.463,0.867,1.490,0.671,0.957
1122,sample2_thresholded.tif,201.955,0.872,1.335,0.749,0.942
1123,sample2_thresholded.tif,236.178,0.835,1.500,0.667,0.936
1124,sample2_thresholded.tif,209.560,0.869,1.214,0.824,0.941
1125,sample2_thresholded.tif,177.873,0.813,1.611,0.621,0.923
1126,sample2_thresholded.tif,222.235,0.892,1.288,0.776,0.943
1127,sample2_thresholded.tif,222.658,0.889,1.297,0.771,0.949
1128,sample2_thresholded.tif,402.220,0.786,1.713,0.584,0.927
1129,sample2_thresholded.tif,188.435,0.879,1.274,0.785,0.944
1130,sample2_thresholded.tif,212.518,0.821,1.515,0.660,0.934
1131,sample2_thresholded.tif,191.393,0.833,1.566,0.639,0.935
1132,sample2_thresholded.tif,444.470,0.845,1.120,0.893,0.949
1133,sample2_thresholded.tif,191.815,0.877,1.251,0.800,0.944
1134,sample2_thresholded.tif,216.743,0.863,1.505,0.665,0.948
1135,sample2_thresholded.tif,206.180,0.826,1.265,0.790,0.922
1136,sample2_thresholded.tif,218.855,0.862,1.305,0.766,0.938
1137,sample2_thresholded.tif,199.420,0.880,1.389,0.720,0.945
1138,sample2_thresholded.tif,254.345,0.892,1.181,0.847,0.942
1139,sample2_thresholded.tif,165.620,0.833,1.145,0.873,0.933
1140,sample2_thresholded.tif,207.025,0.779,1.355,0.738,0.925
1141,sample2_thresholded.tif,177.028,0.867,1.116,0.896,0.942
1142,sample2_thresholded.tif,203.223,0.775,1.877,0.533,0.926
1143,sample2_thresholded.tif,189.280,0.915,1.340,0.746,0.954
1144,sample2_thresholded.tif,192.660,0.866,1.210,0.826,0.954
1145,sample2_thresholded.tif,193.928,0.827,1.498,0.667,0.931
1146,sample2_thresholded.tif,226.038,0.862,1.162,0.861,0.935
1147,sample2_thresholded.tif,203.645,0.850,1.416,0.706,0.943
1148,sample2_thresholded.tif,160.128,0.821,1.636,0.611,0.930
1149,sample2_thresholded.tif,192.238,0.804,1.350,0.741,0.923
1150,sample2_thresholded.tif,425.035,0.883,1.174,0.852,0.957
1151,sample2_thresholded.tif,190.970,0.891,1.178,0.849,0.945
1152,sample2_thresholded.tif,369.265,0.867,1.343,0.745,0.951
1153,sample2_thresholded.tif,232.375,0.920,1.247,0.802,0.954
1154,sample2_thresholded.tif,391.235,0.883,1.325,0.755,0.956
1155,sample2_thresholded.tif,219.278,0.910,1.422,0.703,0.955
1156,sample2_thresholded.tif,299.553,0.867,1.332,0.751,0.942
1157,sample2_thresholded.tif,212.518,0.865,1.404,0.712,0.945
1158,sample2_thresholded.tif,132.665,0.849,1.438,0.695,0.919
1159,sample2_thresholded.tif,201.955,0.879,1.513,0.661,0.948
1160,sample2_thresholded.tif,199.843,0.877,1.201,0.832,0.929
1161,sample2_thresholded.tif,188.858,0.927,1.096,0.912,0.947
1162,sample2_thresholded.tif,424.190,0.776,1.731,0.578,0.923
1163,sample2_thresholded.tif,195.195,0.826,1.626,0.615,0.944
1164,sample2_thresholded.tif,207.025,0.820,1.532,0.653,0.935
1165,sample2_thresholded.tif,184.210,0.835,1.436,0.696,0.939
1166,sample2_thresholded.tif,31.688,0.760,1.406,0.711,0.852
1167,sample2_thresholded.tif,197.308,0.921,1.260,0.794,0.953
1168,sample2_thresholded.tif,193.083,0.914,1.243,0.804,0.949
1169,sample2_thresholded.tif,206.603,0.912,1.188,0.842,0.947
1170,sample2_thresholded.tif,81.543,0.925,1.099,0.910,0.951
1171,sample2_thresholded.tif,103.935,0.858,1.210,0.827,0.934
1172,sample2_thresholded.tif,155.903,0.862,1.395,0.717,0.953
1173,sample2_thresholded.tif,213.785,0.812,1.262,0.792,0.919
1174,sample2_thresholded.tif,249.275,0.881,1.185,0.844,0.938
1175,sample2_thresholded.tif,200.265,0.815,1.186,0.843,0.919
1176,sample2_thresholded.tif,190.548,0.853,1.543,0.648,0.939
1177,sample2_thresholded.tif,381.940,0.626,1.795,0.557,0.841
1178,sample2_thresholded.tif,184.633,0.906,1.215,0.823,0.945
1179,sample2_thresholded.tif,212.095,0.873,1.307,0.765,0.945
1180,sample2_thresholded.tif,177.873,0.842,1.419,0.705,0.924
1181,sample2_thresholded.tif,521.788,0.660,2.272,0.440,0.911
1182,sample2_thresholded.tif,196.885,0.869,1.300,0.769,0.940
1183,sample2_thresholded.tif,209.983,0.843,1.311,0.763,0.933
1184,sample2_thresholded.tif,227.728,0.815,1.203,0.831,0.918
1185,sample2_thresholded.tif,266.598,0.786,1.424,0.702,0.930
1186,sample2_thresholded.tif,211.250,0.733,1.728,0.579,0.928
1187,sample2_thresholded.tif,201.955,0.838,1.570,0.637,0.941
1188,sample2_thresholded.tif,207.870,0.905,1.203,0.831,0.945
1189,sample2_thresholded.tif,307.580,0.865,1.298,0.770,0.946
1190,sample2_thresholded.tif,12.675,1.000,1.405,0.712,0.923
1191,sample2_thresholded.tif,177.873,0.797,1.140,0.877,0.916
1192,sample2_thresholded.tif,159.283,0.924,1.274,0.785,0.951
1193,sample2_thresholded.tif,192.238,0.856,1.647,0.607,0.940
1194,sample2_thresholded.tif,197.308,0.807,1.656,0.604,0.937
1195,sample2_thresholded.tif,208.293,0.871,1.370,0.730,0.944
1196,sample2_thresholded.tif,62.108,0.792,1.387,0.721,0.907
1197,sample2_thresholded.tif,233.643,0.845,1.535,0.651,0.948
1198,sample2_thresholded.tif,205.758,0.859,1.520,0.658,0.946
1199,sample2_thresholded.tif,196.040,0.841,1.616,0.619,0.940
1200,sample2_thresholded.tif,226.460,0.813,1.807,0.553,0.944
1201,sample2_thresholded.tif,177.028,0.869,1.321,0.757,0.938
1202,sample2_thresholded.tif,371.378,0.873,1.251,0.799,0.948
1203,sample2_thresholded.tif,182.098,0.868,1.463,0.683,0.949
1204,sample2_thresholded.tif,376.870,0.873,1.358,0.737,0.953
1205,sample2_thresholded.tif,234.488,0.866,1.401,0.714,0.940
1206,sample2_thresholded.tif,49.433,0.512,2.195,0.456,0.777
1207,sample2_thresholded.tif,186.323,0.875,1.505,0.664,0.951
1208,sample2_thresholded.tif,267.865,0.911,1.138,0.878,0.956
1209,sample2_thresholded.tif,194.350,0.863,1.337,0.748,0.934
1210,sample2_thresholded.tif,232.375,0.836,1.545,0.647,0.943
1211,sample2_thresholded.tif,185.478,0.938,1.294,0.773,0.956
1212,sample2_thresholded.tif,237.868,0.768,1.127,0.887,0.891
1213,sample2_thresholded.tif,171.113,0.835,1.713,0.584,0.938
1214,sample2_thresholded.tif,204.068,0.876,1.362,0.734,0.941
1215,sample2_thresholded.tif,228.573,0.829,1.531,0.653,0.934
1216,sample2_thresholded.tif,219.700,0.877,1.269,0.788,0.942
1217,sample2_thresholded.tif,359.125,0.744,1.799,0.556,0.936
1218,sample2_thresholded.tif,209.138,0.802,1.572,0.636,0.930
1219,sample2_thresholded.tif,188.858,0.871,1.457,0.686,0.936
1220,sample2_thresholded.tif,261.105,0.710,1.540,0.649,0.866
1221,sample2_thresholded.tif,202.378,0.912,1.288,0.776,0.950
1222,sample2_thresholded.tif,136.890,0.913,1.191,0.840,0.938
1223,sample2_thresholded.tif,368.420,0.653,2.398,0.417,0.904
1224,sample2_thresholded.tif,209.560,0.894,1.247,0.802,0.940
1225,sample2_thresholded.tif,189.703,0.898,1.182,0.846,0.938
